completed_at,pair,interval,variant,family,candles_loaded,total_return_pct,rank_score,rank_grade,final_equity,trade_count,win_rate_pct,profit_factor,max_drawdown_pct,fees_paid,maker_fee_rate,taker_fee_rate,fee_gst_rate,maker_fee_effective_rate,taker_fee_effective_rate,entry_fee_type,exit_fee_type,leverage,risk_per_trade_pct,compound_risk_equity,stop_loss_pct,take_profit_pct,stop_slippage_pct,funding_fee_rate,funding_interval_hours,funding_paid,ambiguous_exit_count,gap_exit_count,trailing_stop_enabled,trailing_profile,trailing_stop_activation_pct,trailing_stop_distance_pct,atr_dynamic_exits_enabled,atr_period,atr_stop_multiple,atr_take_profit_multiple,atr_take_profit_mode,accepted_reports,rejected_reports,enter_long,enter_short,exit_long,exit_short,hold,error
2026-05-18T04:38:04.411857+05:30,B-KITE_USDT,30m,hybrid_meta,hybrid_meta,1000,-8.950974488418676175885006420,-20.20101811168320483544787353,reject,910.4902551158132382411499358,19,21.05263157894736842105263158,0.4343163918046136338161666398,10.45494112549900474175616031,6.966293415320052641620834755,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,38,981,19,0,19,0,981,
2026-05-18T04:38:22.363250+05:30,B-KITE_USDT,1h,hybrid_meta,hybrid_meta,1000,2.712029869386868442306273600,1.858089831079147329154416930,B,1027.120298693868684423062736,24,41.66666666666666666666666667,1.185291611370809876911746921,3.539618608839472693580280410,7.180818005075681175703271947,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,48,976,24,0,24,0,976,
2026-05-18T04:38:40.188475+05:30,B-KITE_USDT,4h,hybrid_meta,hybrid_meta,1000,4.347469808648619465652833600,-3.081157149699465685391764392,B,1043.474698086486194656528336,43,41.86046511627906976744186047,1.170462453964788622960090009,9.535641493022129917571822405,6.161088639950657742915671966,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,86,957,43,0,43,0,957,
2026-05-18T04:38:58.406451+05:30,B-MEGA_USDT,5m,hybrid_meta,hybrid_meta,1000,0,-999999,too_few_trades,1000,0,,,0,0,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,0,1000,0,0,0,0,1000,
2026-05-18T04:39:16.222122+05:30,B-MEGA_USDT,15m,hybrid_meta,hybrid_meta,1000,-1.111878334633861452108233570,-3.014582132801703348539748629,too_few_trades,988.8812166536613854789176643,1,0,0E+26,1.562163038534273517145212047,0.7535234213697323595246809837,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,2,999,1,0,1,0,999,
2026-05-18T04:39:34.039816+05:30,B-MEGA_USDT,30m,hybrid_meta,hybrid_meta,1000,-5.602124328717495003401295270,-12.58881739660039859886330182,reject,943.9787567128250499659870473,8,12.500,0.2365880405546609789430082363,6.287895319193780442678418415,2.399957552134153930298808655,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,16,992,8,0,8,0,992,
2026-05-18T04:39:52.191395+05:30,B-MEGA_USDT,1h,hybrid_meta,hybrid_meta,1000,0.654733869961144025380159900,-3.428764986888822735134508197,watchlist,1006.547338699611440253801599,21,38.09523809523809523809523810,1.049135941556171476599037981,5.785416591969847770970195247,4.551647200052877947738908900,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,42,979,21,0,21,0,979,
2026-05-18T04:39:58.933849+05:30,B-MEGA_USDT,4h,hybrid_meta,hybrid_meta,605,1.787637707288113630343751600,1.040765599085019879870937270,B,1017.876377072881136303437516,9,44.44444444444444444444444444,1.348553789249269464989687454,3.115183749361306144361751390,2.358329104533394573217226298,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,18,596,9,0,9,0,596,
2026-05-18T04:40:17.137040+05:30,B-BASED_USDT,5m,hybrid_meta,hybrid_meta,1000,-1.108250091175936405823984610,-2.927310426083352751401749271,too_few_trades,988.9174990882406359417601539,1,0,0E+26,1.495248267925933076462211729,0.7291444766504377334683848379,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,2,999,1,0,1,0,999,
2026-05-18T04:40:35.083915+05:30,B-BASED_USDT,15m,hybrid_meta,hybrid_meta,1000,-3.563138148555004229123972080,-8.507479709043187528913418179,reject,964.3686185144499577087602792,19,31.57894736842105263157894737,0.7415453613153059011416227704,5.901945826495036081658153313,8.132408346936301893165135996,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,38,981,19,0,19,0,981,
2026-05-18T04:40:53.034484+05:30,B-BASED_USDT,30m,hybrid_meta,hybrid_meta,1000,-6.283664530416347751910800670,-14.53963023794266680958447555,reject,937.1633546958365224808919933,14,21.42857142857142857142857143,0.4512178324307000544116487566,7.886721097910175333197577909,4.091142044215782860151215494,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,28,986,14,0,14,0,986,
2026-05-18T04:41:09.219621+05:30,B-BASED_USDT,1h,hybrid_meta,hybrid_meta,949,11.77861950243162460735011740,11.73198698505656164506337827,A,1117.786195024316246073501174,32,50.0,1.720666689488247710595477179,4.070372717081246706782154792,4.726245058611435332029262958,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,1,0,False,off,0,0,False,14,1.5,3,fixed,64,917,32,0,32,0,917,
2026-05-18T04:41:10.503967+05:30,B-BASED_USDT,4h,hybrid_meta,hybrid_meta,238,8.308336605920402656649256400,12.03240754915109068451541863,A,1083.083366059204026566492564,11,63.63636363636363636363636364,3.064679101058978459014592062,2.364229807109815112130417516,0.8803879154178148864572403843,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,22,227,11,0,11,0,227,
2026-05-18T04:41:28.360740+05:30,B-STO_USDT,5m,hybrid_meta,hybrid_meta,1000,0,-999999,too_few_trades,1000,0,,,0,0,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,0,1000,0,0,0,0,1000,
2026-05-18T04:41:46.260124+05:30,B-STO_USDT,15m,hybrid_meta,hybrid_meta,1000,-1.104249493228266527635843670,-2.624973231555753569628506992,too_few_trades,988.9575050677173347236415633,1,0,0E+26,1.256578990661989633594130658,0.7019938879624390665362048832,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,2,999,1,0,1,0,999,
2026-05-18T04:42:04.537220+05:30,B-STO_USDT,30m,hybrid_meta,hybrid_meta,1000,0,-999999,too_few_trades,1000,0,,,0,0,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,0,1000,0,0,0,0,1000,
2026-05-18T04:42:22.582925+05:30,B-STO_USDT,1h,hybrid_meta,hybrid_meta,1000,-3.319807936578685219978572900,-6.983228247675801974035725926,reject,966.8019206342131478002142710,6,16.66666666666666666666666667,0.3463457206351675235661717881,3.724889401893961440951597282,0.7935514091213873757538211745,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,12,994,6,0,6,0,994,
2026-05-18T04:42:40.834566+05:30,B-STO_USDT,4h,hybrid_meta,hybrid_meta,1000,7.649190705410506601769877900,4.271417508074494205570762242,A,1076.491907054105066017698779,20,50.0,1.764196375498166950795439971,6.324932758665877038231996480,2.774387244819613560951403608,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,40,979,20,0,20,0,979,
2026-05-18T04:42:59.035530+05:30,B-KAITO_USDT,5m,hybrid_meta,hybrid_meta,1000,1.547428871798347571912700,0.923335716432235552626408386,B,1015.474288717983475719127000,8,50.0,1.393865468458695381117349555,3.049459273826802225216792579,5.461583603611857246449690248,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,16,992,8,0,8,0,992,
2026-05-18T04:43:16.926038+05:30,B-KAITO_USDT,15m,hybrid_meta,hybrid_meta,1000,2.291584065010925472466197500,2.964762223607753845643122211,A,1022.915840650109254724661975,8,50.0,1.554185300409603187385809335,2.268153953777902401275755167,5.182395797680435917478863094,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,16,992,8,0,8,0,992,
2026-05-18T04:43:34.799183+05:30,B-KAITO_USDT,30m,hybrid_meta,hybrid_meta,1000,-4.725546245966975231885285090,-15.45920186045177630467323211,reject,952.7445375403302476811471491,12,25.00,0.5193365273956290256879576298,9.897862935420847299331089822,6.856018142576735119852589847,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,24,988,12,0,12,0,988,
2026-05-18T04:43:52.648204+05:30,B-KAITO_USDT,1h,hybrid_meta,hybrid_meta,1000,6.74224329954709528382379800,5.410985784382651457051033077,B,1067.422432995470952838237980,31,45.16129032258064516129032258,1.391972994407062520045198011,4.532162803182855093490528756,13.01125162204581889532280087,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,62,969,31,0,31,0,969,
2026-05-18T04:44:10.558020+05:30,B-KAITO_USDT,4h,hybrid_meta,hybrid_meta,1000,1.926339244968584023543388700,0.314092080598495175352499809,B,1019.263392449685840235433887,25,40.0,1.124256881508259743139663739,4.088608741909286667576173095,5.456742444237570812518291787,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,50,975,25,0,25,0,975,
2026-05-18T04:44:29.325045+05:30,B-SKY_USDT,5m,hybrid_meta,hybrid_meta,1000,0,-999999,too_few_trades,1000,0,,,0,0,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,0,1000,0,0,0,0,1000,
2026-05-18T04:44:47.518776+05:30,B-SKY_USDT,15m,hybrid_meta,hybrid_meta,1000,-2.236099846372503094255357530,-5.060420880982678156009086179,too_few_trades,977.6390015362749690574464247,2,0,0E+26,2.339456827688140049402982919,1.586588323040980410185903074,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,4,998,2,0,2,0,998,
2026-05-18T04:45:05.377347+05:30,B-SKY_USDT,30m,hybrid_meta,hybrid_meta,1000,0.576086316589995233598160200,2.372861957636897695265225072,too_few_trades,1005.760863165899952335981602,2,50.0,1.524083795687716124891949310,1.081113560262823830493466998,1.236964625494766884339989740,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,4,998,2,0,2,0,998,
2026-05-18T04:45:23.213566+05:30,B-SKY_USDT,1h,hybrid_meta,hybrid_meta,1000,-1.864170106230244002927476210,-6.433691321838665855023624712,reject,981.3582989376975599707252379,12,33.33333333333333333333333333,0.7840367394734182533641759240,5.390075755644206687059600280,6.949619767389989654278752353,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,24,988,12,0,12,0,988,
2026-05-18T04:45:41.106567+05:30,B-SKY_USDT,4h,hybrid_meta,hybrid_meta,1000,-8.633208667746545224290630390,-21.20138219930569970496714731,reject,913.6679133225345477570936961,27,25.92592592592592592592592593,0.5848708968762192846715669103,12.07033226024927444001572059,7.599185369219975168526115691,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,54,973,27,0,27,0,973,
2026-05-18T04:45:59.938703+05:30,B-PIXEL_USDT,5m,hybrid_meta,hybrid_meta,1000,0,-999999,too_few_trades,1000,0,,,0,0,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,0,1000,0,0,0,0,1000,
2026-05-18T04:46:17.917548+05:30,B-PIXEL_USDT,15m,hybrid_meta,hybrid_meta,1000,-0.5587767655377192205758766900,-1.957906411649552338465713153,reject,994.4122323446228077942412331,3,33.33333333333333333333333333,0.7479945283991234862730355354,2.436094962328064072348726027,2.040510042999916207160827215,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,6,997,3,0,3,0,997,
2026-05-18T04:46:36.190594+05:30,B-PIXEL_USDT,30m,hybrid_meta,hybrid_meta,1000,-0.9199421985061798938517047900,-2.960921938155024226062137388,reject,990.8005780149382010614829521,6,33.33333333333333333333333333,0.7851270026941590480485091251,3.128986996029729942645960678,3.365973833656611339316471660,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,12,994,6,0,6,0,994,
2026-05-18T04:46:54.029277+05:30,B-PIXEL_USDT,1h,hybrid_meta,hybrid_meta,1000,-3.614975076360594366006518300,-14.78263850605387809225984776,reject,963.8502492363940563399348170,22,31.81818181818181818181818182,0.7695140285435804630285747009,11.04535318942435572184838309,7.121103097805057477152081270,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,44,978,22,0,22,0,978,
2026-05-18T04:47:11.892210+05:30,B-PIXEL_USDT,4h,hybrid_meta,hybrid_meta,1000,2.195019596415301052260051900,0.415788021841331159163358851,B,1021.950195964153010522600519,25,40.0,1.143117620842366515292015016,4.252373453006962338944578465,3.922736455360956440508234163,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,50,975,25,0,25,0,975,
2026-05-18T04:47:30.445957+05:30,B-ALICE_USDT,5m,hybrid_meta,hybrid_meta,1000,0,-999999,too_few_trades,1000,0,,,0,0,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,0,1000,0,0,0,0,1000,
2026-05-18T04:47:48.565012+05:30,B-ALICE_USDT,15m,hybrid_meta,hybrid_meta,1000,-3.199639194561610829128515810,-8.703996767984007538183511168,reject,968.0036080543838917087148419,3,0,0E+26,4.523486058737917367243996286,1.382484063893043391709250215,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,6,997,3,0,3,0,997,
2026-05-18T04:48:06.668465+05:30,B-ALICE_USDT,30m,hybrid_meta,hybrid_meta,1000,0.58592050931771932776368700,2.145227703701478635290597384,too_few_trades,1005.859205093177193277636870,2,50.0,1.537573322030921320172046298,1.292671559742466666253745770,1.083654342924784166692154124,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,4,998,2,0,2,0,998,
2026-05-18T04:48:24.587606+05:30,B-ALICE_USDT,1h,hybrid_meta,hybrid_meta,1000,0.641122139733359318605536800,-2.650575188667867822458568814,watchlist,1006.411221397333593186055368,13,38.46153846153846153846153846,1.080315376483679289895662100,4.881862465094868576684343851,3.687881404732567034530145453,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,26,987,13,0,13,0,987,
2026-05-18T04:48:42.277905+05:30,B-ALICE_USDT,4h,hybrid_meta,hybrid_meta,1000,-3.041247568903771085556381130,-7.507134478943649022672345194,reject,969.5875243109622891444361887,14,28.57142857142857142857142857,0.6928231972044225779836145573,5.241226643558978474466554543,2.057133225163830410537434438,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,28,986,14,0,14,0,986,
2026-05-18T04:49:07.176405+05:30,B-ZEC_USDT,5m,adaptive_default,adaptive_hybrid,1000,-3.77863848150218724649292400,-7.349184097674297503164176041,reject,962.2136151849781275350707600,29,34.48275862068965517241379310,0.7024060618967792701689917996,5.140286191972535037607388514,23.85876787520618617779464468,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,58,971,14,15,14,15,971,
2026-05-18T04:49:32.078691+05:30,B-ZEC_USDT,15m,adaptive_default,adaptive_hybrid,1000,-5.730911907587602179705494690,-16.78547292440937619550234942,reject,942.6908809241239782029450531,29,31.03448275862068965517241379,0.7295350018374261182939385223,11.17090481639730100190778542,20.30089180908951137452513450,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,58,971,19,10,19,10,971,
2026-05-18T04:49:56.911707+05:30,B-ZEC_USDT,30m,adaptive_default,adaptive_hybrid,1000,1.373167057984453765857287300,-1.843885832781655711914440984,watchlist,1013.731670579844537658572873,29,41.37931034482758620689655172,1.074976909557552850894843654,5.453605367904972143649132474,16.54983371259658782390506851,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,58,971,18,11,18,11,971,
2026-05-18T04:50:21.846883+05:30,B-ZEC_USDT,1h,adaptive_default,adaptive_hybrid,1000,-2.261052920170517062732936190,-12.94368838548325873299089763,reject,977.3894707982948293726706381,33,36.36363636363636363636363636,0.8982163743276837762323810229,11.30325457117448737817817879,12.88188088666309333016819971,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,66,967,13,20,13,20,967,
2026-05-18T04:50:46.452798+05:30,B-ZEC_USDT,4h,adaptive_default,adaptive_hybrid,1000,17.36784967868335388418901610,18.56637512063696081363161560,A,1173.678496786833538841890161,30,60.0,2.414617676238446591338416190,4.104567928418629002587386305,5.233242573561952637094160647,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,60,970,22,8,22,8,970,
2026-05-18T04:51:11.427709+05:30,B-BNB_USDT,5m,adaptive_default,adaptive_hybrid,1000,-1.315446228985427153477944620,-2.588362136340174272332430090,reject,986.8455377101457284652205538,27,40.74074074074074074074074074,0.7186899579263595906587033769,3.248236658565973040137513779,22.23707166562491324026439418,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,54,973,14,13,14,13,973,
2026-05-18T04:51:36.403232+05:30,B-BNB_USDT,15m,adaptive_default,adaptive_hybrid,1000,-6.606598861179275241541542370,-13.27466660434292765986961553,reject,933.9340113882072475845845763,32,25.00,0.4261354868557982146850620198,7.296270973500199078158557760,26.36721274433765765192868457,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,64,968,17,15,17,15,968,
2026-05-18T04:52:01.632391+05:30,B-BNB_USDT,30m,adaptive_default,adaptive_hybrid,1000,-6.314761784746386127404146730,-12.85806206574088902543525399,reject,936.8523821525361387259585327,38,31.57894736842105263157894737,0.5948889897301200487421343164,7.706462608363794396412300712,31.27359201306416101309483518,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,76,962,21,17,21,17,962,
2026-05-18T04:52:26.782997+05:30,B-BNB_USDT,1h,adaptive_default,adaptive_hybrid,1000,1.273548127847250403890107100,-2.725913884094845637030268068,watchlist,1012.735481278472504038901071,33,42.42424242424242424242424242,1.081239273361832429651843443,6.249552446932608720179249643,26.86701884141085182868165744,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,66,966,16,17,16,17,966,
2026-05-18T04:52:51.544242+05:30,B-BNB_USDT,4h,adaptive_default,adaptive_hybrid,1000,-12.62288597282890598937029314,-25.64230199661898003397445770,reject,873.7711402717109401062970686,41,29.26829268292682926829268293,0.5735886125112475507598264428,12.97327459905005531689905396,19.14666575833028521184243665,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,82,959,21,20,21,20,959,
2026-05-18T04:53:15.694801+05:30,B-AIGENSYN_USDT,5m,adaptive_default,adaptive_hybrid,1000,-11.62055118216624049033845874,-25.79211836355519151489298688,reject,883.7944881783375950966154126,33,24.24242424242424242424242424,0.5591056850441077039416877573,13.55182284118173314595032292,14.71120985492858726153866308,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,66,967,17,16,17,16,967,
2026-05-18T04:53:35.324566+05:30,B-AIGENSYN_USDT,15m,adaptive_default,adaptive_hybrid,903,0.194702379405770247658422300,-3.212779466770559774237759998,watchlist,1001.947023794057702476584223,24,37.500,1.012211592757548849923368845,5.305524025353142177394335990,9.589759208082050890319572611,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,48,879,16,8,16,8,879,
2026-05-18T04:53:40.091196+05:30,B-AIGENSYN_USDT,30m,adaptive_default,adaptive_hybrid,452,3.696798377059450485037430500,4.564400866988571233358848499,A,1036.967983770594504850374305,10,50.0,1.710706821301996065031710215,2.443048922139897105393601945,2.408299564592494113936899158,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,20,442,5,5,5,5,442,
2026-05-18T04:53:41.244776+05:30,B-AIGENSYN_USDT,1h,adaptive_default,adaptive_hybrid,226,0.597288607990957953660393800,0.949832370542084061194313661,B,1005.972886079909579536603938,5,40.0,1.204098953187996040883408706,1.844523315059892779386318041,0.9046831782121485831591720047,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,10,221,3,2,3,2,221,
2026-05-18T04:53:41.292489+05:30,B-AIGENSYN_USDT,4h,adaptive_default,adaptive_hybrid,57,0,-999999,too_few_trades,1000,0,,,0,0,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,0,57,0,0,0,0,57,
2026-05-18T04:54:05.425911+05:30,B-RAVE_USDT,5m,adaptive_default,adaptive_hybrid,1000,4.342948860741243669219713500,4.574742492115371857494191986,B,1043.429488607412436692197135,28,53.57142857142857142857142857,1.406040215947938022794097598,3.184229440417398285850973368,22.59584417897265280623078000,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,56,972,13,15,13,15,972,
2026-05-18T04:54:29.537332+05:30,B-RAVE_USDT,15m,adaptive_default,adaptive_hybrid,1000,-3.778441844709884232751172380,-12.57436721161269491898099443,reject,962.2155815529011576724882762,25,32.00,0.7936357350837706693407123130,9.306557469656281619928997347,13.94128285117200968205433008,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,50,975,14,11,14,11,975,
2026-05-18T04:54:53.640335+05:30,B-RAVE_USDT,30m,adaptive_default,adaptive_hybrid,1000,-3.547022015677222499864212090,-10.91870356049432932149941522,reject,964.5297798432277750013578791,38,36.84210526315789473684210526,0.8595146187509323088624409711,8.792568625855177151488068055,13.68011905694529296900472787,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,76,962,19,19,19,19,962,
2026-05-18T04:55:18.246235+05:30,B-RAVE_USDT,1h,adaptive_default,adaptive_hybrid,1000,-0.42525676862921693617716900,-1.835737569172472423965549210,reject,995.7474323137078306382283100,15,40.0,0.9520134132512456428135361061,3.251606101636597418732361938,1.845144887413656725201811017,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,30,985,9,7,8,7,984,
2026-05-18T04:55:29.503330+05:30,B-RAVE_USDT,4h,adaptive_default,adaptive_hybrid,688,6.940849578984916082216135100,8.897922124255606266453026316,A,1069.408495789849160822161351,17,52.94117647058823529411764706,1.857675263456449968072394629,2.086622385313767801526318434,2.089528540097510051800092091,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,34,671,9,9,9,8,670,
2026-05-18T04:55:53.492988+05:30,B-BSB_USDT,5m,adaptive_default,adaptive_hybrid,1000,-9.999610020005615421297765140,-22.67372403835176275275834213,reject,900.0038997999438457870223486,37,27.02702702702702702702702703,0.6366216535708632399207823444,12.63788586039029904904171334,24.19733497280894644210863856,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,74,963,18,19,18,19,963,
2026-05-18T04:56:17.595285+05:30,B-BSB_USDT,15m,adaptive_default,adaptive_hybrid,1000,-5.775396097238421372375489320,-18.79653416942222818494815236,reject,942.2460390276157862762451068,27,29.62962962962962962962962963,0.6952657318854958766834099000,12.60933562876383885275158627,10.01470457760570173717196386,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,54,972,11,16,11,16,972,
2026-05-18T04:56:41.758425+05:30,B-BSB_USDT,30m,adaptive_default,adaptive_hybrid,1000,-5.368963863469720782044922810,-17.66102460166072412598760738,reject,946.3103613653027921795507719,30,30.0,0.7515078490170631251231040084,12.23606114898010367535111407,5.964824916228363779630178911,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,60,970,14,16,14,16,970,
2026-05-18T04:57:05.863257+05:30,B-BSB_USDT,1h,adaptive_default,adaptive_hybrid,1000,2.982206166261965471430079300,1.191031696391582520631999827,B,1029.822061662619654714300793,24,41.66666666666666666666666667,1.209259434209814192985811401,4.327754670632009069415761820,3.251988449872782251920920910,0.0002,0.0005,0.18,0.000236,0.000590,maker,taker,1,1,False,,,,0,8,0,0,0,False,off,0,0,False,14,1.5,3,fixed,48,975,10,14,10,14,975,
